dataset_id,wavenumber,source_intensity,display_intensity
dnarna_experimental,519,0.91120393499999996,-0.66178218125778354
dnarna_experimental,520,0.86202593500000002,-0.67463888154201213
dnarna_experimental,521,0.81912196699999995,-0.68585534942562143
dnarna_experimental,522,0.78018899500000005,-0.69603367209385236
dnarna_experimental,523,0.74552278100000002,-0.70509652791122868
dnarna_experimental,524,0.71698685900000003,-0.71255672955603166
dnarna_experimental,525,0.689509029,-0.71974031214928447
dnarna_experimental,526,0.66431674200000002,-0.72632638078634315
dnarna_experimental,527,0.640901532,-0.73244786472351564
dnarna_experimental,528,0.620408242,-0.73780546542642711
dnarna_experimental,529,0.59819966000000002,-0.74361149825638595
dnarna_experimental,530,0.57541382500000005,-0.74956844346198359
dnarna_experimental,531,0.55195969600000006,-0.75570010206909732
dnarna_experimental,532,0.52654844099999998,-0.76234341593670285
dnarna_experimental,533,0.50315474100000002,-0.76845927647269774
dnarna_experimental,534,0.48098264600000001,-0.77425577043521032
dnarna_experimental,535,0.46059626199999998,-0.77958542249440743
dnarna_experimental,536,0.44014192299999999,-0.78493284016155551
dnarna_experimental,537,0.42601227800000002,-0.7886267807627908
dnarna_experimental,538,0.41635851800000001,-0.7911505820344138
dnarna_experimental,539,0.411059059,-0.79253602991825534
dnarna_experimental,540,0.41397891199999998,-0.79177268706382842
dnarna_experimental,541,0.41333709400000002,-0.79194047879311835
dnarna_experimental,542,0.41227864800000003,-0.7922171903915779
dnarna_experimental,543,0.41040775699999998,-0.79270630106812956
dnarna_experimental,544,0.40377542,-0.79444020584247987
dnarna_experimental,545,0.402212605,-0.79484877561056111
dnarna_experimental,546,0.402446884,-0.79478752759547533
dnarna_experimental,547,0.40435684599999999,-0.79428820251132659
dnarna_experimental,548,0.40900924999999999,-0.79307191547588096
dnarna_experimental,549,0.41202018699999998,-0.79228476035400341
dnarna_experimental,550,0.41390340599999997,-0.79179242674441042
dnarna_experimental,551,0.41379993799999998,-0.79181947658509133
dnarna_experimental,552,0.41459494499999999,-0.79161163635728904
dnarna_experimental,553,0.40609271200000002,-0.79383439168340386
dnarna_experimental,554,0.39119964800000001,-0.79772791440010316
dnarna_experimental,555,0.37006359999999999,-0.80325355257833464
dnarna_experimental,556,0.33733103399999997,-0.81181089103446813
dnarna_experimental,557,0.30931236000000001,-0.81913586752760548
dnarna_experimental,558,0.28164474,-0.82636906729005877
